dataProcessID,dataSourceID,dataProcess,batchGroup,subjectArea,objectSchema,objectName,dataProcessPathOrProcedure,partitionBy,piiColumns,primaryKeyColumns,projectIdColumn,isIncremental,isOptimize,zOrderColumns,silverJulianDateColumns,silverIsSnapshot,silverSnapshotPeriod,watermarkColumn,watermarkValue,lastExecutionTimestamp,description,isEnabled,isTestPromoteEnvironment,isProdPromoteEnvironment
921,NULL,gold,daily,safety,safety_v,fact_stcky_walk_protection_v,300_silver_to_gold/safety/silver_to_gold_vw_fact_stcky_walk_protection,NULL,NULL,none,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:47:17.000,2026-07-22 09:47:17.000,Protections in place questions for STCKY Walks,1,1,1
938,515,silver,conformed-001,NULL,silver_e1,F0006,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,MCMCU,MCMCU,1,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,"project numbers, cost centers, org structure",1,1,1
939,514,silver,conformed-001,NULL,silver_e1,F0005,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"DRSY, DRRT, DRKY",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:08:18.000,2026-07-22 06:08:18.000,A control table showing user-defined codes,1,1,1
940,513,silver,conformed-001,NULL,silver_cosential,States,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:07:59.000,2026-07-22 06:07:59.000,"States  ",1,1,1
941,512,silver,conformed-001,NULL,silver_p6,PROJECT,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,proj_id,proj_url,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:05:07.000,2026-07-22 06:05:07.000,Projects,1,1,1
942,511,silver,conformed-001,NULL,silver_cosential,Opportunity_DeliveryMethod,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:07:59.000,2026-07-22 06:07:59.000,"Opportunity_DeliveryMethod ",1,1,1
943,510,silver,daily,NULL,silver_cosential,Opportunity_Consultants,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:19:46.000,2026-07-22 06:19:46.000,Opportunity Consultants,1,1,1
944,509,silver,conformed-001,NULL,silver_cosential_api,opportunities,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,OpportunityId,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:14:30.000,2026-07-22 06:14:32.000,NULL,1,1,1
945,508,silver,conformed-001,NULL,silver_cosential,FirmOrg_OfficeDivision,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:07:59.000,2026-07-22 06:07:59.000,"FirmOrg_OfficeDivision ",1,1,1
946,507,silver,conformed-001,NULL,silver_cosential,FirmOrg_Divisions,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:07:59.000,2026-07-22 06:07:59.000,"FirmOrg_Divisions ",1,1,1
947,506,silver,conformed-001,NULL,silver_p6,P6ProjectMapping,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 11:05:07.000,2026-07-22 06:05:07.000,NULL,1,1,1
1058,576,silver,daily,NULL,silver_ineight,vwCoreCostCategory,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,NULL,1,1,1
1059,NULL,gold,daily,project_management,project_management,fact_actuals_lod_9,300_silver_to_gold/project_management/silver_to_gold_fact_actuals_lod_9,NULL,NULL,fact_actual_key,sec_project,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 08:58:46.000,2026-07-22 03:58:46.000,Fact Actuals table,1,1,1
1061,NULL,gold,daily,project_management,project_management,fact_contract_cost_item_pricing,300_silver_to_gold/project_management/silver_to_gold_fact_contract_cost_item_pricing,NULL,NULL,fact_contract_cost_item_pricing_key,sec_project,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 08:58:46.000,2026-07-22 03:58:46.000,Fact table for contracts cost item pricing detail,1,1,1
1063,NULL,gold,daily,cslb,cslb,license_data,300_silver_to_gold/cslb/silver_to_gold_license_data,NULL,NULL,license_number,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,license data table,1,1,1
1065,585,silver,daily,NULL,silver_ineight_estimate,CostSegments,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:46:46.000,2026-07-22 05:46:46.000,InEight Estimate Cost Segments,1,1,1
1066,584,silver,daily,NULL,silver_ineight_estimate,CostItemsReferencedData,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"BidMasterJobUID, UID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:46:46.000,2026-07-22 05:46:46.000,InEight Estimate Cost Items Reference Data,1,1,1
1067,583,silver,daily,NULL,silver_ineight_estimate,CostItemsCalculatedValues,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"BidMasterJobUID, UID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:46:46.000,2026-07-22 05:46:46.000,InEight Estimate Cost Items Calculated Values,1,1,1
1068,582,silver,daily,NULL,silver_ineight_estimate,CostItems,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"BidMasterJobUID, UID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:46:46.000,2026-07-22 05:46:46.000,InEight Estimate Cost Items,1,1,1
1069,581,silver,daily,NULL,silver_ineight_estimate,AccountCostItemUtilizationsReferencedData,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,"BidMasterJobUID, UID",NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:46:46.000,2026-07-22 05:46:46.000,InEight Estimate account cost item utilization reference data,1,1,1
1070,580,silver,daily,NULL,silver_procore,submittals,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 07:33:40.000,2026-07-22 02:33:40.000,procore submittals,1,1,1
1071,579,silver,daily,NULL,silver_procore,rfis,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 07:33:40.000,2026-07-22 02:33:40.000,procore rfis,1,1,1
1074,606,silver,daily,NULL,silver_textura,users,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1075,605,silver,daily,NULL,silver_textura,tpaprograms,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,NULL,NULL,NULL,0,1,1
1076,604,silver,daily,NULL,silver_textura,tpaenrollments,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,NULL,NULL,NULL,0,1,1
1077,603,silver,daily,NULL,silver_textura,suppliertrackingselectedvalues,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1078,602,silver,daily,NULL,silver_textura,suppliertrackingprogramvalues,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1079,601,silver,daily,NULL,silver_textura,suppliertrackingprograms,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1080,600,silver,daily,NULL,silver_textura,suppliertrackingcontractorvalues,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1081,599,silver,daily,NULL,silver_textura,projectuserroles,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1082,598,silver,daily,NULL,silver_textura,projects,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1083,597,silver,daily,NULL,silver_textura,payments,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1084,596,silver,daily,NULL,silver_textura,paymentholds,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1085,595,silver,daily,NULL,silver_textura,organizations,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,texturaCustomerNumber,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1086,594,silver,daily,NULL,silver_textura,organizationlevelholds,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1087,593,silver,daily,NULL,silver_textura,manualcontracts,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1088,592,silver,daily,NULL,silver_textura,linewaivers,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-05 22:11:10.000,2026-07-06 05:11:10.000,NULL,0,1,1
1089,591,silver,daily,NULL,silver_textura,invoices,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1090,590,silver,daily,NULL,silver_textura,invoiceapprovals,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1091,589,silver,daily,NULL,silver_textura,draws,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1092,588,silver,daily,NULL,silver_textura,contracts,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1093,587,silver,daily,NULL,silver_textura,changeorders,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1094,586,silver,daily,NULL,silver_textura,budgetlines,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,id,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 22:13:46.000,2026-07-22 05:13:46.000,NULL,1,1,1
1113,NULL,gold,daily,operation_financials,operation_financials,fact_project_labor_cost,300_silver_to_gold/operation_financials/silver_to_gold_fact_project_labor_cost,NULL,NULL,NULL,project_number,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Fact table employee labor cost for each job they bill under cost type 1312 1717 and 1332,1,1,1
1114,NULL,gold,monthly,bridgit_reporting,bridgit_reporting,access_token_bridgit,100_raw_to_bronze/bridgit_reporting/source_to_gold_bridgit_api_access_token,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,NULL,NULL,this is an access token table from bridgit which is used to collect the recent token for api pull,1,1,1
1115,NULL,gold,daily,bridgit_reporting,bridgit_reporting,dim_person,300_silver_to_gold/bridgit_reporting/silver_to_gold_dim_person,NULL,NULL,dim_person_key,person_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Table that contains person information for bridgit reporting,1,1,1
1116,NULL,gold,daily,bridgit_reporting,bridgit_reporting,dim_project_bridgit,300_silver_to_gold/bridgit_reporting/silver_to_gold_dim_project_bridgit,NULL,NULL,dim_project_bridgit_key,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,Table that contains bridgit project and group details,1,1,1
1096,NULL,gold,daily,operation_financials,operation_financials,timesheet_compliance,300_silver_to_gold/operation_financials/silver_to_gold_timesheet_compliance,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,This is a view of scanman worklist from e1 tables,1,1,1
1121,NULL,gold,daily,origami,origami,equipment,300_silver_to_gold/origami/silver_to_gold_origami_equipment,NULL,NULL,asset_number_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 02:42:13.000,2026-07-22 09:42:13.000,Dim_equipment is a dimension table that stores descriptive data about fixed assets with the exception of some categories. It is primarily used with equipment services measures.,1,1,1
1122,NULL,gold,daily,origami,origami,locations,300_silver_to_gold/origami/silver_to_gold_origami_locations,NULL,NULL,project_number_key,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 01:42:12.000,2026-07-22 08:42:12.000,Dim_equipment is a dimension table that stores descriptive data about fixed assets with the exception of some categories. It is primarily used with equipment services measures.,1,1,1
1123,NULL,gold,daily,textura,textura,bridge_project_user_role_textura,300_silver_to_gold/textura/silver_to_gold_bridge_project_user_role,NULL,NULL,NULL,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1124,NULL,gold,daily,textura,textura,dim_contract_textura,300_silver_to_gold/textura/silver_to_gold_dim_contract,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1125,NULL,gold,daily,textura,textura,dim_draw_textura,300_silver_to_gold/textura/silver_to_gold_dim_draw,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1126,NULL,gold,daily,textura,textura,dim_project_textura,300_silver_to_gold/textura/silver_to_gold_dim_project,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1127,NULL,gold,daily,textura,textura,dim_subcontractor,300_silver_to_gold/textura/silver_to_gold_dim_subcontractor,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1128,NULL,gold,daily,textura,textura,dim_supplier_tracking,300_silver_to_gold/textura/silver_to_gold_dim_supplier_tracking,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1129,NULL,gold,daily,textura,textura,dim_user_textura,300_silver_to_gold/textura/silver_to_gold_dim_user,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1130,NULL,gold,daily,textura,textura,fact_budget_line_textura,300_silver_to_gold/textura/silver_to_gold_fact_budgetline,NULL,NULL,NULL,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1131,NULL,gold,daily,textura,textura,fact_change_order_textura,300_silver_to_gold/textura/silver_to_gold_fact_change_order,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1132,NULL,gold,daily,textura,textura,fact_invoice_approval_textura,300_silver_to_gold/textura/silver_to_gold_fact_invoice_approval,NULL,NULL,NULL,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1133,NULL,gold,daily,textura,textura,fact_invoice_line_textura,300_silver_to_gold/textura/silver_to_gold_fact_invoiceline,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1134,NULL,gold,daily,textura,textura,fact_invoice_textura,300_silver_to_gold/textura/silver_to_gold_fact_invoice,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1135,NULL,gold,daily,textura,textura,fact_lien_waiver_textura,300_silver_to_gold/textura/silver_to_gold_fact_lien_waiver,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1136,NULL,gold,daily,textura,textura,fact_payment_hold_textura,300_silver_to_gold/textura/silver_to_gold_fact_payment_hold,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1137,NULL,gold,daily,textura,textura,fact_payment_textura,300_silver_to_gold/textura/silver_to_gold_fact_payment,NULL,NULL,NULL,project_id,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1138,NULL,gold,daily,textura,textura,fact_supplier_tracking,300_silver_to_gold/textura/silver_to_gold_fact_supplier_tracking,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,etl_gold_timestamp,2026-07-22 00:25:41.000,2026-07-22 07:25:41.000,NULL,1,1,1
1146,626,silver,daily,NULL,silver_ineight,vwBIContractVendorDetail,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,NULL,1,1,1
1097,612,silver,daily,NULL,silver_e1,F55116Z,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:10:57.000,2026-07-22 06:10:57.000,NULL,1,1,1
1098,611,silver,daily,NULL,silver_timesheetapp,TimeSheets,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
1099,610,silver,daily,NULL,silver_timesheetapp,TimeSheetDetails,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
1100,609,silver,daily,NULL,silver_timesheetapp,DailyEquipmentDetails,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
1101,608,silver,daily,NULL,silver_timesheetapp,DailyEquipment,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-21 23:27:01.000,2026-07-22 06:27:01.000,NULL,1,1,1
975,558,silver,daily,NULL,silver_ineight,vwVendorChangeOrder,/data_engineering/200_bronze_to_silver/bronze_to_silver,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,etlBronzeTimestamp,2026-07-22 08:00:10.000,2026-07-22 03:00:09.000,Vendor Change Order (VCO) header data,1,1,1
